uid,pid,item_description,price,category,site_name
620,468,DC CUTOFF WHEEL 4.5X1/4X5/8-11 CHGR MD,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
620,460,30435 DC CUTOFF WHL 4.5X1/8X5/8-11 GEM,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
620,460,30435 DC CUTOFF WHL 4.5X1/8X5/8-11 GEM,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
621,704,Dosatron® PJDI120VVF Full Seal Kit,82.41,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
621,22,"Cat5E straight-through patch cable, STP (overall foil shield), (2) RJ45 male connectors, 7ft cable length, green. For use with 10/100/1000 Mbps networks.",7.25,Communications|Cables & Accessories|Ethernet|Cat5e Patch Cables (Shielded Twisted Pair),Automation Direct
621,47,"Cat5E straight-through patch cable, STP (overall foil shield), (2) RJ45 male connectors, 25ft cable length, purple. For use with 10/100/1000 Mbps networks.",15.5,Communications|Cables & Accessories|Ethernet|Cat5e Patch Cables (Shielded Twisted Pair),Automation Direct
621,140,"Productivity1000 temperature input module, RTD, 4-channel, 16-bit resolution, input RTD type(s): Pt100, Pt1000, JPt100, Cu10, Cu25 and Ni120. (1) P1-10RTB screw terminal block included.",118.0,Programmable Controllers|Productivity Series ...|Productivity1000 (St...|Analog I/O,Automation Direct
621,61,"CLICK Basic PLC, 24 VDC required, serial ports, Discrete Input: 8-point, AC, Discrete Output: 6-point, relay.",81.0,Programmable Controllers|CLICK Series PLCs (Stackable Micro Brick)|PLC Units,Automation Direct
621,93,"CLICK discrete output module, 16-point, 5-27 VDC, sinking, 2 isolated common(s), 8 point(s) per common, 0.1A/point. Removable terminal block included.",46.0,Programmable Controllers|CLICK Series PLCs (Stackable Micro Brick)|DC I/O,Automation Direct
621,699,DURAFAN® Black Basket Fan Wall Mount Brackets,15.44,"Commercial & Industrial|Fans, Ventilation & Controls|Fan Brackets",QC Supply
621,618,Fluorescent Quad 13 Watt 4100K,4.19,Commercial & Industrial|Lighting & Electrical|Light Bulbs,QC Supply
621,617,La Crosse Technology® Wireless Forecast Station w/ Pressure History,75.99,"Commercial & Industrial|Horticulture & Greenhouse|Rain Gauges, Thermometers, & Meters",QC Supply
621,650,"DURAFAN® 24"" High Volume Basket Fan - Black",221.45,"Commercial & Industrial|Fans, Ventilation & Controls|Basket Fans",QC Supply
621,65,"CLICK Standard PLC, 24 VDC required, serial ports, Discrete Input: 8-point, AC, Discrete Output: 6-point, relay.",112.0,Programmable Controllers|CLICK Series PLCs (Stackable Micro Brick)|PLC Units,Automation Direct
621,688,Dosatron® Li'l Bud-D Cart Kit,839.99,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
621,80,"CLICK Ethernet Analog PLC, 24 VDC required, Ethernet and serial ports, Discrete Input: 4-point, AC, Analog Input: 2-channel, current/voltage, Discrete Output: 4-point, relay, Analog Output: 2-channel, current/voltage.",194.0,Programmable Controllers|CLICK Series PLCs (Stackable Micro Brick)|PLC Units,Automation Direct
621,90,"CLICK discrete input module, 16-point, 24 VDC, sinking/sourcing, 4 isolated common(s), 4 point(s) per common. Removable terminal block included.",46.0,Programmable Controllers|CLICK Series PLCs (Stackable Micro Brick)|DC I/O,Automation Direct
621,100,"CLICK discrete output module, 8-point, 17-240 VAC, 2 isolated common(s), 4 point(s) per common, 0.3A/point. Removable terminal block included.",51.0,Programmable Controllers|CLICK Series PLCs (Stackable Micro Brick)|AC I/O & Relay Outputs,Automation Direct
621,101,"CLICK relay output module, 4-point, 6-240 VAC/6-27 VDC, (1) Form C, 4 isolated common(s), 1 point(s) per common, 7A/point. Removable terminal block included.",45.0,Programmable Controllers|CLICK Series PLCs (Stackable Micro Brick)|AC I/O & Relay Outputs,Automation Direct
621,90,"CLICK discrete input module, 16-point, 24 VDC, sinking/sourcing, 4 isolated common(s), 4 point(s) per common. Removable terminal block included.",46.0,Programmable Controllers|CLICK Series PLCs (Stackable Micro Brick)|DC I/O,Automation Direct
622,552,DC CUTOFF WHEEL 9X1/4X7/8 LL DISC,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
622,498,CUTTING< GRD WHL A24T 5/8-11 56425,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
623,902,"#8-18 x 3/4"" Bi-Flex® 300 Series Bi-Metal Self-Drilling Screws, Pan Head with #2 Phillips Drive, #2 Point, Hardened Steel Tapping Threads and Point, 18-8 Stainless Steel Head and Shank with Stalgard GB Coating",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
623,314,"Dynabrade® 51152 Disc Adapter, 3/8-24 to 5/8-11",8.35,Abrasives|Abrasive Accessories|Adapters & Bushings,Blackhawk Industrial
623,234,Powered Slip Roll SR-5016E,3295.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Slip & Plate Rolls|Slip Rolls",Bailiegh Industrial
623,841,"3/8"" {A} x 4"" {B} 4140 Cold Finished, Annealed - 24""",47.03,"Alloy|Flat|Cold Finished|3/8"" {A} x 4"" {B} 4140 Cold Finished, Annealed",Speedy Metals
623,280,Mitering Band Saw BS-250M,3595.0,Metalworking|Saws|Band Saws|Manual Band Saws,Bailiegh Industrial
623,394,"Dynabrade® 50109 Self-Adhesive Disc Backing Pad, 2 in Dia, 3/8-24 Female, PSA Attachment, Vinyl",23.24,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
623,260,Hydraulic Sheet Metal Shear SH-5203-HD,26895.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Shears|Hydraulic Sheet Metal Shears",Bailiegh Industrial
623,1030,#8 TORX® Equivalent (6-Lobe) Security Power Handle Screwdriver,nan,Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Torx Security Bits & Tools,Tanner Bolt
623,263,Heavy Duty Hydraulic Shear SH-70250-HD,35995.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Shears|Hydraulic Sheet Metal Shears",Bailiegh Industrial
623,229,Magnetic Sheet Metal Brake BB-9616M,8495.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Brakes|Magnetic Sheet Metal Brakes",Bailiegh Industrial
623,437,"Dynabrade® 53974 Non-Vacuum Interface Pad, 3 in Dia, Hook Attachment",7.63,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
623,190,MB4X2-20 Mandrel Table for MB-4X2 (20'),10395.0,Metalworking|Tube & Pipe Benders|Bender Tooling & Accessories|Mandrel Bender Tooling and Accessories,Bailiegh Industrial
623,274,Abrasive Chop Saw AS-350M,1995.0,Metalworking|Saws|Abrasive Cut-Off Saws,Bailiegh Industrial
623,425,"Dynabrade® Dynaline® 57458 Non-Vacuum Backing Pad With 2 Screws, 2-3/4 in Dia, PSA Attachment, Vinyl",25.67,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
623,256,"Hydraulic Metal Shear, SH-10010",21495.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Shears|Hydraulic Sheet Metal Shears",Bailiegh Industrial
623,156,Pipe Bender RDB-150-AS,6795.0,Metalworking|Tube & Pipe Benders|Hydraulic Rotary Draw Benders,Bailiegh Industrial
623,768,"1/4"" {A} x 2"" {B} 4140 Cold Finished, Annealed - 18""",15.22,"Alloy|Flat|Cold Finished|1/4"" {A} x 2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
623,157,Tube Bender -  RDB-175,7395.0,Metalworking|Tube & Pipe Benders|Hydraulic Rotary Draw Benders,Bailiegh Industrial
623,386,"Dynabrade® 54084 Disc Backing Pad, 1-1/4 in Dia, 1/4-20 Female, PSA Attachment, Urethane/Vinyl Face",15.61,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
623,233,Slip Roll Machine SR-5016M,2195.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Slip & Plate Rolls|Slip Rolls",Bailiegh Industrial
623,1018,"#55 X 2"""" Torx® Equivalent Security 1/4"""" Hex Bit",nan,Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Torx Security Bits & Tools,Tanner Bolt
623,154,Baileigh Industrial Rotary Draw Bender - RDB-125,4895.0,Metalworking|Tube & Pipe Benders|Hydraulic Rotary Draw Benders,Bailiegh Industrial
623,955,"#14 x 7/8"" Self-Drilling Screws with Neoprene Bonded Sealing Washers, #1 Stitch, Hex Washer Head, #1 Point, 5/16"" Driver, Corrosion Resistant Coating, Globally Sourced",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
623,764,"1/4"" {A} x 1-1/2"" {B} 4140 Cold Finished, Annealed - 60""",39.86,"Alloy|Flat|Cold Finished|1/4"" {A} x 1-1/2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
623,289,Semi-Automatic Band Saw BS-330SA,13995.0,Metalworking|Saws|Band Saws|Semi-Automatic Band Saws,Bailiegh Industrial
624,712,Medicator RX,11.72,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
625,304,"3M 85735 Belt Machine Kit, 5 Pieces",797.0,Abrasives|Abrasive Accessories|Abrasive Sets,Blackhawk Industrial
625,87,"CLICK Ethernet Analog PLC, 24 VDC required, Ethernet and serial ports, Discrete Input: 4-point, DC, Analog Input: 4-channel, voltage, Discrete Output: 4-point, relay, Analog Output: 2-channel, voltage.",194.0,Programmable Controllers|CLICK Series PLCs (Stackable Micro Brick)|PLC Units,Automation Direct
625,27,"Cat5E straight-through patch cable, STP (overall foil shield), (2) RJ45 male connectors, 10ft cable length, gray. For use with 10/100/1000 Mbps networks.",9.25,Communications|Cables & Accessories|Ethernet|Cat5e Patch Cables (Shielded Twisted Pair),Automation Direct
625,556,89097 CUTOFF WHL 7X1/8(3/32)DM GEMINI WL,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
625,521,4-1/2X1/4X7/8 NZ PLUS T27,nan,|Abrasives|Cutting and Grinding (443)|Grinding & Sharpening (268)|Portable Grinding (182),dillonsupply.com
625,588,30435 DC CUTOFF WHL 4.5X1/8X5/8-11 GEM,nan,Abrasives|Cutting and Grinding (443)|Grinding & Sharpening (268)|Portable Grinding (182),dillonsupply.com
625,47,"Cat5E straight-through patch cable, STP (overall foil shield), (2) RJ45 male connectors, 25ft cable length, purple. For use with 10/100/1000 Mbps networks.",15.5,Communications|Cables & Accessories|Ethernet|Cat5e Patch Cables (Shielded Twisted Pair),Automation Direct
625,143,"Productivity2000 CPU, up to 50 MB ladder memory, 4 x 10 character OLED display, microSD card slot, (2) Ethernet 10/100Base-T (RJ45), (1) RS-232 (RJ12), (1) RS-485 (3-pin terminal) and (1) microB-USB port(s), battery included.",261.0,Programmable Controllers|Productivity Series ...|Productivity2000 (Mi...|CPUs & Remotes,Automation Direct
625,397,"Dynabrade® 50122 Disc Backing Pad, 3 in Dia, 3/8-24 Female, Hook Attachment, Foam",22.19,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
625,520,30435 DC CUTOFF WHL 4.5X1/8X5/8-11 GEM,nan,|Abrasives|Cutting and Grinding (443)|Grinding & Sharpening (268)|Portable Grinding (182),dillonsupply.com
625,740,Check Valve Nut for Dosatron®,5.13,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
625,693,Dosatron® PJDI116 Mini-H Seal Kit,35.16,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
626,724,DURAFAN® Wall Mount Brackets,21.51,"Commercial & Industrial|Fans, Ventilation & Controls|Fan Brackets",QC Supply
626,703,"DURAFAN® Replacement Basket Fan Blades - 20""",40.39,"Commercial & Industrial|Fans, Ventilation & Controls|Replacement Fan Blades",QC Supply
626,646,"DURAFAN® 16"" Select Speed Shutter Fan",154.56,"Commercial & Industrial|Fans, Ventilation & Controls|Shutter Fans",QC Supply
626,454,DC CUTOFF WHEEL 5X1/4X7/8 MINI DISC,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
626,619,"Arad Volumetric 3/4"" Valve - 250 Gallons",95.43,Commercial & Industrial|Plumbing Supplies|Valves,QC Supply
626,714,Dosatron® D8R Medicator Repair Parts,48.81,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
626,458,DC CUTOFF WHEEL 9X1/4X5/811 LL DISC,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
626,467,89097 CUTOFF WHL 7X1/8(3/32)DM GEMINI WL,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
626,654,Dosatron® DM11F Diaphragm Injector,215.0,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
626,550,4-1/2X1/4X7/8 NZ PLUS T27,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
626,602,Di-Kill® Rat Bait Blocks Bucket - 9 lbs.,47.24,"Commercial & Industrial|Pest Control, Rodent, & Insect|Rat & Mouse Bait",QC Supply
626,470,DC CUTOFF WHEEL 9X1/4X5/8-11 NRTN MTL,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
626,617,La Crosse Technology® Wireless Forecast Station w/ Pressure History,75.99,"Commercial & Industrial|Horticulture & Greenhouse|Rain Gauges, Thermometers, & Meters",QC Supply
626,13,"Cat5E straight-through patch cable, STP (overall foil shield), (2) RJ45 male connectors, 3ft cable length, blue. For use with 10/100/1000 Mbps networks.",4.75,Communications|Cables & Accessories|Ethernet|Cat5e Patch Cables (Shielded Twisted Pair),Automation Direct
626,145,Productivity2000 starter kit with Ethernet.,549.0,Programmable Controllers|Productivity Series ...|Productivity2000 (Mi...|CPUs & Remotes,Automation Direct
626,40,"Cat5E straight-through patch cable, STP (overall foil shield), (2) RJ45 male connectors, 14ft cable length, red. For use with 10/100/1000 Mbps networks.",11.0,Communications|Cables & Accessories|Ethernet|Cat5e Patch Cables (Shielded Twisted Pair),Automation Direct
626,602,Di-Kill® Rat Bait Blocks Bucket - 9 lbs.,47.24,"Commercial & Industrial|Pest Control, Rodent, & Insect|Rat & Mouse Bait",QC Supply
626,566,GRINDING WHEEL 7X1/4X5/811 LL DISC,nan,Abrasives|Cutting and Grinding (443)|Grinding & Sharpening (268)|Portable Grinding (182),dillonsupply.com
626,674,DURAFAN® Duct/Pit Fans,312.0,"Commercial & Industrial|Fans, Ventilation & Controls|Tube Fans",QC Supply
626,629,Heavy-Duty Brush Grubber™,110.99,Commercial & Industrial|Horticulture & Greenhouse|Brush Clearing,QC Supply
626,486,55281 METABO WHEEL 4-1/2X1/8X5/8-11,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
626,697,Suction Hose Nut for Dosatron®,2.82,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
627,782,"1/4"" {A} x 3"" {B} 4140 Cold Finished, Annealed - By the Inch",1.51,"Alloy|Flat|Cold Finished|1/4"" {A} x 3"" {B} 4140 Cold Finished, Annealed",Speedy Metals
627,378,"Dynabrade® 53983 Conversion Pad, 8 Holes, 8 in Dia, Hook Attachment",13.54,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
627,195,Straight Hand Brake - HBR-4820,795.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Brakes|Straight Sheet Metal Brakes",Bailiegh Industrial
627,688,Dosatron® Li'l Bud-D Cart Kit,839.99,"Commercial & Industrial|Horticulture & Greenhouse|Injectors, Medicators, Proportioners",QC Supply
627,686,Virkon™ S Broad Spectrum Disinfectant - 10 lbs.,80.33,Commercial & Industrial|Power Wash & Disinfectant|Disinfectants,QC Supply
627,308,"3M 051144-45081 Collet Wheel Adapter, 1/4-20",11.43,Abrasives|Abrasive Accessories|Adapters & Bushings,Blackhawk Industrial
627,764,"1/4"" {A} x 1-1/2"" {B} 4140 Cold Finished, Annealed - 60""",39.86,"Alloy|Flat|Cold Finished|1/4"" {A} x 1-1/2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
628,517,GRINDING WHEEL 7X1/4X5/811 LL DISC,nan,|Abrasives|Cutting and Grinding (443)|Grinding & Sharpening (268)|Portable Grinding (182),dillonsupply.com
628,504,5 X 1/4 T27 GRDNG WHL A24R 7/8,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
628,274,Abrasive Chop Saw AS-350M,1995.0,Metalworking|Saws|Abrasive Cut-Off Saws,Bailiegh Industrial
628,595,DC CUTOFF WHEEL 4.5X1/4X5/8-11 GEM MD,nan,Abrasives|Cutting and Grinding |Grinding & Sharpening |Portable Grinding ,dillonsupply.com
628,782,"1/4"" {A} x 3"" {B} 4140 Cold Finished, Annealed - By the Inch",1.51,"Alloy|Flat|Cold Finished|1/4"" {A} x 3"" {B} 4140 Cold Finished, Annealed",Speedy Metals
628,574,DC CUTOFF WHEEL 7X1/4X7/8 LL DISC *,nan,Abrasives|Cutting and Grinding (443)|Grinding & Sharpening (268)|Portable Grinding (182),dillonsupply.com
628,633,"DURAFAN® 24"" Indoor/Outdoor Oscillating Wall Mount Fan - Black",229.26,"Commercial & Industrial|Fans, Ventilation & Controls|Basket Fans",QC Supply
628,836,"3/8"" {A} x 3"" {B} 4140 Cold Finished, Annealed - 60""",111.65,"Alloy|Flat|Cold Finished|3/8"" {A} x 3"" {B} 4140 Cold Finished, Annealed",Speedy Metals
628,855,"1/2"" {A} x 1"" {B} 4140 Cold Finished, Annealed - 12""",7.58,"Alloy|Flat|Cold Finished|1/2"" {A} x 1"" {B} 4140 Cold Finished, Annealed",Speedy Metals
628,590,4-1/2X1/4X5/8 NZ PLUS T27,nan,Abrasives|Cutting and Grinding (443)|Grinding & Sharpening (268)|Portable Grinding (182),dillonsupply.com
628,223,Hydraulic Box and Pan Brake BB-7210H,22495.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Brakes|Hydraulic Sheet Metal Brakes",Bailiegh Industrial
628,598,DC CUTOFF WHEEL 5X1/4X7/8 MINI DISC,nan,Abrasives|Cutting and Grinding |Grinding & Sharpening |Portable Grinding ,dillonsupply.com
628,465,DC CUTOFF WHEEL 7X1/4X7/8 LL DISC *,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
628,560,DC CUTOFF WHEEL 4.5X1/4X5/8-11 GEM MD,nan,Abrasives|Cutting and Grinding (443)|Grinding & Sharpening (268)|Portable Grinding (182),dillonsupply.com
628,826,"3/8"" {A} x 2-1/2"" {B} 4140 Cold Finished, Annealed - 36""",45.79,"Alloy|Flat|Cold Finished|3/8"" {A} x 2-1/2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
628,798,"3/8"" {A} x 1"" {B} 4140 Cold Finished, Annealed - By the Inch",0.78,"Alloy|Flat|Cold Finished|3/8"" {A} x 1"" {B} 4140 Cold Finished, Annealed",Speedy Metals
628,648,"1"" Universal Hudson Valve - Gravity/Pressurized Flow",26.0,Commercial & Industrial|Plumbing Supplies|Valves,QC Supply
629,350,"Stikit 051131-05545 Regular Disc Backup Pad, 5 in Dia",24.53,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
629,402,"Dynabrade® 50267 Disc Backing Pad, 4-1/4 in Dia, 5/8-11 Female, Fiber",27.05,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
629,433,"Dynabrade® 53970 Interface Pad, Hook Attachment",7.63,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
629,68,"CLICK Analog PLC, 24 VDC required, serial ports, Discrete Input: 4-point, DC, Analog Input: 2-channel, current/voltage, Discrete Output: 4-point, relay, Analog Output: 2-channel, current/voltage.",142.0,Programmable Controllers|CLICK Series PLCs (Stackable Micro Brick)|PLC Units,Automation Direct
629,38,"Cat5E straight-through patch cable, STP (overall foil shield), (2) RJ45 male connectors, 14ft cable length, green. For use with 10/100/1000 Mbps networks.",11.0,Communications|Cables & Accessories|Ethernet|Cat5e Patch Cables (Shielded Twisted Pair),Automation Direct
629,505,7 X 1/4 T27 GRDNG WHL A24R 7/8,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
629,11,"Cat5E straight-through patch cable, STP (overall foil shield), (2) RJ45 male connectors, 3ft cable length, gray. For use with 10/100/1000 Mbps networks.",4.75,Communications|Cables & Accessories|Ethernet|Cat5e Patch Cables (Shielded Twisted Pair),Automation Direct
629,111,"CLICK AC power supply, 100-240 VAC nominal input, 24 VDC nominal output, 1.3A continuous.",40.0,Programmable Controllers|CLICK Series PLCs (Stackable Micro Brick)|Power Supplies,Automation Direct
629,481,41/2X1/4 T27 GRDNG WHL A24R 7/8,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
629,419,"Dynabrade® 50633 Vacuum Disc Backing Pad, 6 Holes, 6 in Dia, 5/16-24 Male, PSA Attachment, Rubber",26.33,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
629,379,"Dynabrade® 53986 Interface Pad, 8 Holes, 2-3/4 in Dia, Hook Attachment",12.08,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
